file,variable,missing_pct,gapfilled_pct,gapfilling_method,tier
met_insituHT_US-TKs_2019-2024.nc,Tair,0.0,5.8,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,SWdown,0.0,12.8,ERA-Interim,medium
met_insituHT_US-TKs_2019-2024.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-TKs_2019-2024.nc,VPD,0.0,5.8,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,PSurf,0.0,10.7,ERA-Interim,medium
met_insituHT_US-TKs_2019-2024.nc,Rainf,0.0,4.4,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,Wind,0.0,4.4,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,Qair,0.0,5.8,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,RH,0.0,5.2,ERA-Interim,mild
met_insituHT_US-TKs_2019-2024.nc,CO2air,0.0,29.2,observed,heavy
met_insituHT_US-TLR_2024-2024.nc,Tair,0.0,28.8,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,SWdown,0.0,21.7,ERA-Interim,medium
met_insituHT_US-TLR_2024-2024.nc,LWdown,0.0,28.8,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,VPD,0.0,29.6,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,PSurf,0.0,28.8,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,Rainf,0.0,28.8,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,Wind,0.0,28.8,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,Qair,0.0,29.6,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,RH,0.0,29.6,ERA-Interim,heavy
met_insituHT_US-TLR_2024-2024.nc,CO2air,0.0,41.0,observed,heavy
met_insituHT_US-TaS_2017-2022.nc,Tair,0.0,3.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,SWdown,0.0,4.4,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,LWdown,0.0,3.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,VPD,0.0,3.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,PSurf,0.0,7.6,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-TaS_2017-2022.nc,Wind,0.0,7.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,Qair,0.0,3.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,RH,0.0,3.7,ERA-Interim,mild
met_insituHT_US-TaS_2017-2022.nc,CO2air,0.0,8.0,observed,mild
met_insituHT_US-Ton_2002-2025.nc,Tair,0.0,0.9,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,SWdown,0.0,0.8,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,LWdown,0.0,51.3,ERA-Interim,complete
met_insituHT_US-Ton_2002-2025.nc,VPD,0.0,0.9,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,PSurf,0.0,79.2,ERA-Interim,complete
met_insituHT_US-Ton_2002-2025.nc,Rainf,0.0,79.2,ERA-Interim,complete
met_insituHT_US-Ton_2002-2025.nc,Wind,0.0,6.8,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,Qair,0.0,0.9,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,RH,0.0,0.9,ERA-Interim,mild
met_insituHT_US-Ton_2002-2025.nc,CO2air,0.0,23.1,observed,medium
met_insituHT_US-Tw1_2012-2023.nc,Tair,0.0,4.1,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,SWdown,0.0,2.8,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,LWdown,0.0,3.1,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,VPD,0.0,6.9,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,PSurf,0.0,3.2,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Tw1_2012-2023.nc,Wind,0.0,3.8,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,Qair,0.0,6.9,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,RH,0.0,6.7,ERA-Interim,mild
met_insituHT_US-Tw1_2012-2023.nc,CO2air,0.0,14.4,observed,medium
met_insituHT_US-Tw2_2012-2013.nc,Tair,0.0,51.8,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,SWdown,0.0,51.9,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,LWdown,0.0,59.2,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,VPD,0.0,51.8,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,PSurf,0.0,51.8,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,Wind,0.0,54.9,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,Qair,0.0,51.8,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,RH,0.0,51.8,ERA-Interim,complete
met_insituHT_US-Tw2_2012-2013.nc,CO2air,0.0,59.7,observed,complete
met_insituHT_US-Tw3_2014-2017.nc,Tair,0.0,5.3,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,SWdown,0.0,7.5,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,LWdown,0.0,16.2,ERA-Interim,medium
met_insituHT_US-Tw3_2014-2017.nc,VPD,0.0,7.4,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,PSurf,0.0,2.9,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,Rainf,0.0,83.9,ERA-Interim,complete
met_insituHT_US-Tw3_2014-2017.nc,Wind,0.0,3.5,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,Qair,0.0,7.4,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,RH,0.0,6.5,ERA-Interim,mild
met_insituHT_US-Tw3_2014-2017.nc,CO2air,0.0,15.8,observed,medium
met_insituHT_US-Tw4_2014-2024.nc,Tair,0.0,2.7,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,SWdown,0.0,0.6,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,LWdown,0.0,2.4,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,VPD,0.0,3.3,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,PSurf,0.0,7.5,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,Rainf,0.0,1.2,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,Wind,0.0,2.8,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,Qair,0.0,3.3,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,RH,0.0,3.2,ERA-Interim,mild
met_insituHT_US-Tw4_2014-2024.nc,CO2air,0.0,16.1,observed,medium
met_insituHT_US-Tw5_2019-2019.nc,Tair,0.0,3.4,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,SWdown,0.0,0.7,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,LWdown,0.0,1.3,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,VPD,0.0,3.4,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,PSurf,0.0,0.5,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Tw5_2019-2019.nc,Wind,0.0,2.2,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,Qair,0.0,3.4,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,RH,0.0,0.5,ERA-Interim,mild
met_insituHT_US-Tw5_2019-2019.nc,CO2air,0.0,15.5,observed,medium
met_insituHT_US-Twt_2010-2016.nc,Tair,0.0,6.3,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,SWdown,0.0,1.1,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,LWdown,0.0,100.0,ERA-Interim,complete
met_insituHT_US-Twt_2010-2016.nc,VPD,0.0,7.4,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,PSurf,0.0,7.1,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,Wind,0.0,2.9,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,Qair,0.0,7.4,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,RH,0.0,4.0,ERA-Interim,mild
met_insituHT_US-Twt_2010-2016.nc,CO2air,0.0,26.5,observed,heavy
met_insituHT_US-UC1_2020-2024.nc,Tair,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,SWdown,0.0,0.5,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,LWdown,0.0,2.3,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,VPD,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,PSurf,0.0,10.2,ERA-Interim,medium
met_insituHT_US-UC1_2020-2024.nc,Rainf,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,Wind,0.0,10.2,ERA-Interim,medium
met_insituHT_US-UC1_2020-2024.nc,Qair,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,RH,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UC1_2020-2024.nc,CO2air,0.0,13.1,observed,medium
met_insituHT_US-UC2_2020-2024.nc,Tair,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,SWdown,0.0,0.5,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,LWdown,0.0,4.6,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,VPD,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,PSurf,0.0,6.3,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,Rainf,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,Wind,0.0,6.3,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,Qair,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,RH,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UC2_2020-2024.nc,CO2air,0.0,7.0,observed,mild
met_insituHT_US-UMd_2008-2024.nc,Tair,0.0,4.0,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,SWdown,0.0,3.6,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,LWdown,0.0,20.1,ERA-Interim,medium
met_insituHT_US-UMd_2008-2024.nc,VPD,0.0,5.7,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,PSurf,0.0,8.5,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UMd_2008-2024.nc,Wind,0.0,6.5,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,Qair,0.0,5.7,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,RH,0.0,5.7,ERA-Interim,mild
met_insituHT_US-UMd_2008-2024.nc,CO2air,0.0,5.0,observed,mild
met_insituHT_US-UTB_2022-2023.nc,Tair,0.0,23.9,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,SWdown,0.0,24.5,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,LWdown,0.0,24.7,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,VPD,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTB_2022-2023.nc,PSurf,0.0,23.9,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,Rainf,0.0,23.9,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,Wind,0.0,24.1,ERA-Interim,medium
met_insituHT_US-UTB_2022-2023.nc,Qair,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTB_2022-2023.nc,RH,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTB_2022-2023.nc,CO2air,0.0,25.7,observed,heavy
met_insituHT_US-UTD_2023-2024.nc,Tair,0.0,58.5,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,SWdown,0.0,58.8,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,LWdown,0.0,58.7,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,VPD,0.0,58.5,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,PSurf,0.0,58.5,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,Rainf,0.0,58.4,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,Wind,0.0,58.6,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,Qair,0.0,58.5,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,RH,0.0,58.4,ERA-Interim,complete
met_insituHT_US-UTD_2023-2024.nc,CO2air,0.0,61.1,observed,complete
met_insituHT_US-UTE_2024-2025.nc,Tair,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,SWdown,0.0,41.9,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,LWdown,0.0,41.8,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,VPD,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,PSurf,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,Rainf,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,Wind,0.0,34.7,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,Qair,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,RH,0.0,37.2,ERA-Interim,heavy
met_insituHT_US-UTE_2024-2025.nc,CO2air,0.0,45.6,observed,heavy
met_insituHT_US-UTJ_2024-2025.nc,Tair,0.0,35.4,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,SWdown,0.0,33.2,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,LWdown,0.0,32.9,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,VPD,0.0,35.4,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,PSurf,0.0,35.5,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UTJ_2024-2025.nc,Wind,0.0,35.5,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,Qair,0.0,35.4,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,RH,0.0,35.4,ERA-Interim,heavy
met_insituHT_US-UTJ_2024-2025.nc,CO2air,0.0,47.0,observed,heavy
met_insituHT_US-UTL_2024-2025.nc,Tair,0.0,55.1,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,SWdown,0.0,53.7,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,LWdown,0.0,57.3,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,VPD,0.0,55.4,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,PSurf,0.0,55.1,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,Rainf,0.0,55.1,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,Wind,0.0,55.2,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,Qair,0.0,55.4,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,RH,0.0,55.4,ERA-Interim,complete
met_insituHT_US-UTL_2024-2025.nc,CO2air,0.0,58.3,observed,complete
met_insituHT_US-UTM_2023-2023.nc,Tair,0.0,36.5,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,SWdown,0.0,35.9,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,LWdown,0.0,36.7,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,VPD,0.0,42.0,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,PSurf,0.0,36.4,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,Rainf,0.0,36.4,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,Wind,0.0,36.6,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,Qair,0.0,42.0,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,RH,0.0,42.0,ERA-Interim,heavy
met_insituHT_US-UTM_2023-2023.nc,CO2air,0.0,42.2,observed,heavy
met_insituHT_US-UTP_2024-2024.nc,Tair,0.0,69.4,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,SWdown,0.0,89.0,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,LWdown,0.0,89.3,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,VPD,0.0,69.6,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,PSurf,0.0,69.9,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,Rainf,0.0,69.4,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,Wind,0.0,69.4,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,Qair,0.0,69.6,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,RH,0.0,69.6,ERA-Interim,complete
met_insituHT_US-UTP_2024-2024.nc,CO2air,0.0,69.7,observed,complete
met_insituHT_US-UTV_2024-2024.nc,Tair,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,SWdown,0.0,0.4,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,LWdown,0.0,0.2,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,VPD,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,PSurf,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,Rainf,0.0,6.0,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,Wind,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,Qair,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,RH,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UTV_2024-2024.nc,CO2air,0.0,5.5,observed,mild
met_insituHT_US-UTW_2022-2023.nc,Tair,0.0,8.8,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,SWdown,0.0,27.3,ERA-Interim,heavy
met_insituHT_US-UTW_2022-2023.nc,LWdown,0.0,27.5,ERA-Interim,heavy
met_insituHT_US-UTW_2022-2023.nc,VPD,0.0,9.5,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,PSurf,0.0,8.8,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UTW_2022-2023.nc,Wind,0.0,9.1,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,Qair,0.0,9.5,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,RH,0.0,9.5,ERA-Interim,mild
met_insituHT_US-UTW_2022-2023.nc,CO2air,0.0,10.6,observed,medium
met_insituHT_US-Uaf_2004-2024.nc,Tair,0.0,1.8,observed,mild
met_insituHT_US-Uaf_2004-2024.nc,SWdown,0.0,2.3,observed,mild
met_insituHT_US-Uaf_2004-2024.nc,LWdown,0.0,27.9,ERA-Interim,heavy
met_insituHT_US-Uaf_2004-2024.nc,VPD,0.0,1.9,observed,mild
met_insituHT_US-Uaf_2004-2024.nc,PSurf,0.0,1.7,ERA-Interim,mild
met_insituHT_US-Uaf_2004-2024.nc,Rainf,0.0,0.5,ERA-Interim,mild
met_insituHT_US-Uaf_2004-2024.nc,Wind,0.0,2.6,ERA-Interim,mild
met_insituHT_US-Uaf_2004-2024.nc,Qair,0.0,1.9,observed,mild
met_insituHT_US-Uaf_2004-2024.nc,RH,0.0,1.8,ERA-Interim,mild
met_insituHT_US-Uaf_2004-2024.nc,CO2air,0.0,52.9,observed,complete
met_insituHT_US-UiA_2009-2024.nc,Tair,0.0,56.0,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,SWdown,0.0,49.5,ERA-Interim,heavy
met_insituHT_US-UiA_2009-2024.nc,LWdown,0.0,49.6,ERA-Interim,heavy
met_insituHT_US-UiA_2009-2024.nc,VPD,0.0,56.0,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,PSurf,0.0,51.1,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,Wind,0.0,51.1,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,Qair,0.0,56.0,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,RH,0.0,52.3,ERA-Interim,complete
met_insituHT_US-UiA_2009-2024.nc,CO2air,0.0,52.1,observed,complete
met_insituHT_US-UiB_2009-2024.nc,Tair,0.0,23.6,ERA-Interim,medium
met_insituHT_US-UiB_2009-2024.nc,SWdown,0.0,6.6,ERA-Interim,mild
met_insituHT_US-UiB_2009-2024.nc,LWdown,0.0,9.8,ERA-Interim,mild
met_insituHT_US-UiB_2009-2024.nc,VPD,0.0,23.8,ERA-Interim,medium
met_insituHT_US-UiB_2009-2024.nc,PSurf,0.0,23.8,ERA-Interim,medium
met_insituHT_US-UiB_2009-2024.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UiB_2009-2024.nc,Wind,0.0,21.1,ERA-Interim,medium
met_insituHT_US-UiB_2009-2024.nc,Qair,0.0,23.8,ERA-Interim,medium
met_insituHT_US-UiB_2009-2024.nc,RH,0.0,5.8,ERA-Interim,mild
met_insituHT_US-UiB_2009-2024.nc,CO2air,0.0,22.8,observed,medium
met_insituHT_US-UiC_2009-2024.nc,Tair,0.0,58.6,ERA-Interim,complete
met_insituHT_US-UiC_2009-2024.nc,SWdown,0.0,12.4,ERA-Interim,medium
met_insituHT_US-UiC_2009-2024.nc,LWdown,0.0,15.7,ERA-Interim,medium
met_insituHT_US-UiC_2009-2024.nc,VPD,0.0,58.6,ERA-Interim,complete
met_insituHT_US-UiC_2009-2024.nc,PSurf,0.0,10.2,ERA-Interim,medium
met_insituHT_US-UiC_2009-2024.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UiC_2009-2024.nc,Wind,0.0,10.8,ERA-Interim,medium
met_insituHT_US-UiC_2009-2024.nc,Qair,0.0,58.6,ERA-Interim,complete
met_insituHT_US-UiC_2009-2024.nc,RH,0.0,14.8,ERA-Interim,medium
met_insituHT_US-UiC_2009-2024.nc,CO2air,0.0,12.2,observed,medium
met_insituHT_US-UiD_2009-2024.nc,Tair,0.0,62.4,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,SWdown,0.0,55.8,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,LWdown,0.0,55.9,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,VPD,0.0,62.5,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,PSurf,0.0,54.6,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,Rainf,0.0,100.0,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,Wind,0.0,54.6,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,Qair,0.0,62.5,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,RH,0.0,58.3,ERA-Interim,complete
met_insituHT_US-UiD_2009-2024.nc,CO2air,0.0,58.1,observed,complete
met_insituHT_US-UiE_2019-2024.nc,Tair,0.0,3.2,ERA-Interim,mild
met_insituHT_US-UiE_2019-2024.nc,SWdown,0.0,9.2,ERA-Interim,mild
met_insituHT_US-UiE_2019-2024.nc,LWdown,0.0,10.2,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,VPD,0.0,20.1,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,PSurf,0.0,13.7,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-UiE_2019-2024.nc,Wind,0.0,10.3,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,Qair,0.0,20.1,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,RH,0.0,20.0,ERA-Interim,medium
met_insituHT_US-UiE_2019-2024.nc,CO2air,0.0,14.7,observed,medium
met_insituHT_US-UiF_2019-2022.nc,Tair,0.0,3.4,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,SWdown,0.0,4.0,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,LWdown,0.0,40.6,ERA-Interim,heavy
met_insituHT_US-UiF_2019-2022.nc,VPD,0.0,3.9,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,PSurf,0.0,14.7,ERA-Interim,medium
met_insituHT_US-UiF_2019-2022.nc,Rainf,0.0,0.0,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,Wind,0.0,14.0,ERA-Interim,medium
met_insituHT_US-UiF_2019-2022.nc,Qair,0.0,3.9,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,RH,0.0,3.7,ERA-Interim,mild
met_insituHT_US-UiF_2019-2022.nc,CO2air,0.0,15.7,observed,medium
met_insituHT_US-UiG_2019-2023.nc,Tair,0.0,0.8,ERA-Interim,mild
met_insituHT_US-UiG_2019-2023.nc,SWdown,0.0,13.7,ERA-Interim,medium
met_insituHT_US-UiG_2019-2023.nc,LWdown,0.0,31.4,ERA-Interim,heavy
met_insituHT_US-UiG_2019-2023.nc,VPD,0.0,15.9,ERA-Interim,medium
met_insituHT_US-UiG_2019-2023.nc,PSurf,0.0,7.8,ERA-Interim,mild
met_insituHT_US-UiG_2019-2023.nc,Rainf,0.0,0.1,ERA-Interim,mild
met_insituHT_US-UiG_2019-2023.nc,Wind,0.0,7.2,ERA-Interim,mild
met_insituHT_US-UiG_2019-2023.nc,Qair,0.0,15.9,ERA-Interim,medium
met_insituHT_US-UiG_2019-2023.nc,RH,0.0,15.7,ERA-Interim,medium
met_insituHT_US-UiG_2019-2023.nc,CO2air,0.0,9.7,observed,mild
met_insituHT_US-VT1_2024-2024.nc,Tair,0.0,5.5,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,SWdown,0.0,1.5,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,LWdown,0.0,3.9,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,VPD,0.0,5.5,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,PSurf,0.0,6.1,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,Rainf,0.0,1.7,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,Wind,0.0,4.4,ERA-Interim,mild
met_insituHT_US-VT1_2024-2024.nc,Qair,0.0,5.5,ERA-Interim,mild
